register_id,name,addresses_road_id,addresses_road_name,addresses_start_street_number,addresses_neighborhood_id,addresses_neighborhood_name,addresses_district_id,addresses_district_name,addresses_zip_code,addresses_town,addresses_main_address,secondary_filters_id,secondary_filters_name,secondary_filters_fullpath,secondary_filters_tree,secondary_filters_asia_id,geo_epgs_25831_x,geo_epgs_25831_y,geo_epgs_4326_lat,geo_epgs_4326_lon
?99400599745,"Punt d'Ancoratge de Bicicletes * C Lleida, 43",178400,C Lleida,43,11,el Poble-sec,3,Sants-Montjuïc,8004,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,429399.9326,4580390.793,41.37193764,2.155777994
?99400599748,"Punt d'Ancoratge de Bicicletes * Pg Valldaura, 168",351901,Pg Valldaura,168,48,la Guineueta,8,Nou Barris,8042,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,430531.39,4587810.696,41.43886458,2.168454734
?99400599750,"Punt d'Ancoratge de Bicicletes * Pg Valldaura, 228",351901,Pg Valldaura,228,45,Porta,8,Nou Barris,8016,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,431148.856,4587756.637,41.43843087,2.175851278
?99400599755,"Punt d'Ancoratge de Bicicletes * Pg Maragall, 304",194406,Pg Maragall,304,44,Vilapicina i la Torre Llobeta,8,Nou Barris,8031,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,430610.6205,4586530.124,41.42733782,2.169550052
?99400597889,"Punt d'Ancoratge de Bicicletes * C Ramelleres, 15",274006,C Ramelleres,15,1,el Raval,1,Ciutat Vella,8001,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,430507.1255,4581727.141,41.38407008,2.168863024
?99400597902,"Punt d'Ancoratge de Bicicletes * C Àvila, 110",29206,C Àvila,110,66,el Parc i la Llacuna del Poblenou,10,Sant Martí,8018,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,432485.8449,4583406.317,41.39936245,2.192339103
?99400597903,"Punt d'Ancoratge de Bicicletes * C Àvila, 141",29206,C Àvila,141,66,el Parc i la Llacuna del Poblenou,10,Sant Martí,8018,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,432353.4102,4583523.542,41.40040713,2.190741861
?99400597905,"Punt d'Ancoratge de Bicicletes * C Badajoz, 28",30500,C Badajoz,28,68,el Poblenou,10,Sant Martí,8005,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,433095.2671,4582976.91,41.39554583,2.199676284
?99400602610,"Zona de Càrrega i Descàrrega * C Aragó, 251",18505,C Aragó,251,7,la Dreta de l'Eixample,2,Eixample,8007,BARCELONA,TRUE,,,,,,430033.9579,4582508.889,41.39107001,2.163114215
?99400597907,"Punt d'Ancoratge de Bicicletes * C Bilbao, 103",42306,C Bilbao,103,68,el Poblenou,10,Sant Martí,8005,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,433183.258,4584013.083,41.40488568,2.200614386
?99400602613,"Zona de Càrrega i Descàrrega * C Pau Claris, 82",247659,C Pau Claris,82,7,la Dreta de l'Eixample,2,Eixample,8010,BARCELONA,TRUE,,,,,,430722.0873,4582350.326,41.38970145,2.171362451
?99400598960,"Punt d'Ancoratge de Bicicletes * C Pablo Iglesias, 10",351708,C Pablo Iglesias,10,52,la Prosperitat,8,Nou Barris,8016,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,431578.4058,4588213.986,41.44258677,2.180940692
?99400602624,"Zona de Càrrega i Descàrrega * C Ausiàs Marc, 31",28305,C Ausiàs Marc,31,7,la Dreta de l'Eixample,2,Eixample,8010,BARCELONA,TRUE,,,,,,431064.4249,4582535.523,41.39139887,2.175435688
?99400598961,"Punt d'Ancoratge de Bicicletes * Ptge Vintró, 1",364200,Ptge Vintró,1,65,el Clot,10,Sant Martí,8026,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,431965.8198,4584209.847,41.40655577,2.186028416
?99400598962,"Punt d'Ancoratge de Bicicletes * C Salvador Espriu, 83",700662,C Salvador Espriu,83,67,la Vila Olímpica del Poblenou,10,Sant Martí,8005,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,433171.7324,4582568.76,41.39187608,2.200635927
?99400603067,"Parada de taxis * C Bruc, 150",49509,C Bruc,150,7,la Dreta de l'Eixample,2,Eixample,8037,BARCELONA,TRUE,63733072,Parades Taxi,Planol BCN >> Transports i serveis relacionats >> Transports adicionals >> Parades Taxi,651,6.5103E+13,430238.5318,4583214.366,41.39744177,2.165479669
?99400598971,"Punt d'Ancoratge de Bicicletes * C Marquès de Sentmenat, 70",199909,C Marquès de Sentmenat,70,19,les Corts,4,Les Corts,8029,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,428023.6146,4581890.572,41.38532368,2.139143902
?99400603069,"Parada de taxis * Rbla Catalunya, 110",74506,Rbla Catalunya,110,7,la Dreta de l'Eixample,2,Eixample,8008,BARCELONA,TRUE,63733072,Parades Taxi,Planol BCN >> Transports i serveis relacionats >> Transports adicionals >> Parades Taxi,651,6.5103E+13,429700.9431,4582890.89,41.39448152,2.159086989
?99400598978,"Punt d'Ancoratge de Bicicletes * C Sant Antoni Maria Claret, 57",297001,C Sant Antoni Maria Claret,57,32,el Camp d'en Grassot i Gràcia Nova,6,Gràcia,8025,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,430492.2201,4584258.986,41.40687227,2.168394158
?99400603072,"Parada de taxis * C Viladomat, 138",361406,C Viladomat,138,9,la Nova Esquerra de l'Eixample,2,Eixample,8015,BARCELONA,TRUE,63733072,Parades Taxi,Planol BCN >> Transports i serveis relacionats >> Transports adicionals >> Parades Taxi,651,6.5103E+13,429368.9156,4581442.958,41.38141141,2.155284532
?99400598983,"Punt d'Ancoratge de Bicicletes * C Numància, 48",231502,C Numància,48,19,les Corts,4,Les Corts,8029,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,428014.9707,4581677.776,41.38340633,2.139065812
?99400603076,"Parada de taxis * C Bergara, 9",357001,C Bergara,9,7,la Dreta de l'Eixample,2,Eixample,8002,BARCELONA,TRUE,63733072,Parades Taxi,Planol BCN >> Transports i serveis relacionats >> Transports adicionals >> Parades Taxi,651,6.5103E+13,430454.033,4581968.187,41.38623651,2.168200431
?99400603081,"Parada de taxis * C Mallorca, 422",191204,C Mallorca,422,6,la Sagrada Família,2,Eixample,8013,BARCELONA,TRUE,63733072,Parades Taxi,Planol BCN >> Transports i serveis relacionats >> Transports adicionals >> Parades Taxi,651,6.5103E+13,431108.1852,4583891.825,41.40361841,2.175804751
?99400603083,"Parada de taxis * C Aribau, 72",23403,C Aribau,72,8,l'Antiga Esquerra de l'Eixample,2,Eixample,8011,BARCELONA,TRUE,63733072,Parades Taxi,Planol BCN >> Transports i serveis relacionats >> Transports adicionals >> Parades Taxi,651,6.5103E+13,429637.6758,4582307.659,41.38922303,2.158398025
?99400598586,"Punt d'Ancoratge de Bicicletes * C Ramon Turró, 2",110009,C Ramon Turró,2,67,la Vila Olímpica del Poblenou,10,Sant Martí,8005,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,432242.8895,4582351.352,41.38984024,2.189550983
?99400598592,"Punt d'Ancoratge de Bicicletes * C Ramon Turró, 156",110009,C Ramon Turró,156,68,el Poblenou,10,Sant Martí,8005,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,433068.7173,4583151.731,41.39711819,2.199339398
?99400598593,"Punt d'Ancoratge de Bicicletes * C Ciutat de Granada, 28",148704,C Ciutat de Granada,28,68,el Poblenou,10,Sant Martí,8005,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,433069.1123,4583190.027,41.39746314,2.199339889
?99400598606,"Punt d'Ancoratge de Bicicletes * C Pablo Iglesias, 8",351708,C Pablo Iglesias,8,52,la Prosperitat,8,Nou Barris,8016,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,431571.7638,4588201.161,41.44247069,2.180862644
?99400598607,"Punt d'Ancoratge de Bicicletes * Pg Andreu Nin, 51",700021,Pg Andreu Nin,51,45,Porta,8,Nou Barris,8016,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,431656.4832,4587467,41.43586559,2.18195974
?99400598608,"Punt d'Ancoratge de Bicicletes * Av Rio de Janeiro, 61",282650,Av Rio de Janeiro,61,45,Porta,8,Nou Barris,8016,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,431538.4383,4587641.25,41.43742494,2.180527195
?99400597311,"Punt d'Ancoratge de Bicicletes * C Aragó, 112",18505,C Aragó,112,9,la Nova Esquerra de l'Eixample,2,Eixample,8015,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,429313.6521,4581771.823,41.38436853,2.15458531
?99400597319,"Punt d'Ancoratge de Bicicletes * C Sant Antoni Maria Claret, 224",297001,C Sant Antoni Maria Claret,224,6,la Sagrada Família,2,Eixample,8025,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,431025.5778,4584774.406,41.41156043,2.174715976
?99400597326,"Punt d'Ancoratge de Bicicletes * C Aragó, 26",18505,C Aragó,26,9,la Nova Esquerra de l'Eixample,2,Eixample,8015,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,428907.3261,4581370.484,41.38071801,2.149773216
?99400597328,"Punt d'Ancoratge de Bicicletes * C Sardenya, 347",76807,C Sardenya,347,32,el Camp d'en Grassot i Gràcia Nova,6,Gràcia,8025,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,430706.9731,4584058.742,41.40508728,2.170986175
?99400597329,"Punt d'Ancoratge de Bicicletes * C Sardenya, 329",76807,C Sardenya,329,32,el Camp d'en Grassot i Gràcia Nova,6,Gràcia,8025,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,430785.5833,4583994.816,41.4045183,2.171933875
?99400597332,"Punt d'Ancoratge de Bicicletes * C Sant Antoni Maria Claret, 102",297001,C Sant Antoni Maria Claret,102,6,la Sagrada Família,2,Eixample,8025,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,430532.5877,4584276.354,41.4070322,2.168875082
?99400597990,"Punt d'Ancoratge de Bicicletes * Pl Unió, 10",349003,Pl Unió,10,68,el Poblenou,10,Sant Martí,8005,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,433589.5522,4583573.816,41.40096298,2.205522972
?99400600656,"Zona de Càrrega i Descàrrega * C Sacedón, 28",291800,C Sacedón,28,37,el Carmel,7,Horta-Guinardó,8032,BARCELONA,TRUE,,,,,,429440.8879,4586329.645,41.42543029,2.155575572
?99400597994,"Punt d'Ancoratge de Bicicletes * Av Litoral, 9995",700654,Av Litoral,9995,67,la Vila Olímpica del Poblenou,10,Sant Martí,8005,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,433331.5389,4582495.92,41.3912333,2.202555286
?99400600658,"Zona de Càrrega i Descàrrega * C Dante Alighieri, 71",97807,C Dante Alighieri,71,43,Horta,7,Horta-Guinardó,8032,BARCELONA,TRUE,,,,,,429676.6176,4586583.718,41.42773929,2.158366849
?99400597995,"Punt d'Ancoratge de Bicicletes * Av Litoral, 42",700654,Av Litoral,42,67,la Vila Olímpica del Poblenou,10,Sant Martí,8005,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,433246.4597,4582455.587,41.39086297,2.201542165
?99400600659,"Zona de Càrrega i Descàrrega * C Dante Alighieri, 59",97807,C Dante Alighieri,59,43,Horta,7,Horta-Guinardó,8032,BARCELONA,TRUE,,,,,,429737.153,4586610.32,41.42798418,2.159088173
?99400598001,"Punt d'Ancoratge de Bicicletes * Trav Gràcia, 439",344101,Trav Gràcia,439,33,el Baix Guinardó,7,Horta-Guinardó,8025,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,430890.4482,4584727.626,41.41112749,2.173104644
?99400600662,"Zona de Càrrega i Descàrrega * C Dante Alighieri, 97",97807,C Dante Alighieri,97,37,el Carmel,7,Horta-Guinardó,8032,BARCELONA,TRUE,,,,,,429526.044,4586549.135,41.42741462,2.156568998
?99400598002,"Punt d'Ancoratge de Bicicletes * Pg Valldaura, 24",351901,Pg Valldaura,24,43,Horta,7,Horta-Guinardó,8031,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,429509.293,4587675.047,41.43755377,2.156237233
?99400600667,"Zona de Càrrega i Descàrrega * C Sigüenza, 78",325504,C Sigüenza,78,37,el Carmel,7,Horta-Guinardó,8032,BARCELONA,TRUE,,,,,,429220.5081,4586124.199,41.42356054,2.152962475
?99400598008,"Punt d'Ancoratge de Bicicletes * C Doctor Pi i Molist, 97",103003,C Doctor Pi i Molist,97,46,el Turó de la Peira,8,Nou Barris,8031,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,430864.2069,4587310.843,41.43439133,2.172495368
?99400601634,"Zona de Càrrega i Descàrrega * Av Diagonal, 435",144601,Av Diagonal,435,8,l'Antiga Esquerra de l'Eixample,2,Eixample,8036,BARCELONA,TRUE,,,,,,429008.4428,4582862.722,41.39416699,2.150807515
?99400597838,"Punt d'Ancoratge de Bicicletes * C Girona, 1",145003,C Girona,1,7,la Dreta de l'Eixample,2,Eixample,8010,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,431157.937,4582449.597,41.39063298,2.176563877
?99400601637,"Zona de Càrrega i Descàrrega * Av Diagonal, 514",144601,Av Diagonal,514,26,Sant Gervasi - Galvany,5,Sarrià-Sant Gervasi,8006,BARCELONA,TRUE,,,,,,429208.6079,4582963.604,41.39509324,2.15318982
?99400597844,"Punt d'Ancoratge de Bicicletes * C Sicília, 247",325005,C Sicília,247,6,la Sagrada Família,2,Eixample,8025,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,430760.7646,4583811.249,41.40286284,2.171657977
?99400597846,"Punt d'Ancoratge de Bicicletes * Pl Caramelles, 6",700779,Pl Caramelles,6,1,el Raval,1,Ciutat Vella,8001,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,430427.0633,4581555.781,41.38251977,2.16792525
?99400601638,"Zona de Càrrega i Descàrrega * C Enric Granados, 157",110304,C Enric Granados,157,8,l'Antiga Esquerra de l'Eixample,2,Eixample,8008,BARCELONA,TRUE,,,,,,429217.5408,4582930.601,41.39479679,2.153300523
?99400601643,"Zona de Càrrega i Descàrrega * C Amílcar, 128",14107,C Amílcar,128,35,el Guinardó,7,Horta-Guinardó,8032,BARCELONA,TRUE,,,,,,430866.7901,4586094.374,41.42343527,2.172665397
?99400601644,"Zona de Càrrega i Descàrrega * C Consell de Cent, 337",89004,C Consell de Cent,337,7,la Dreta de l'Eixample,2,Eixample,8007,BARCELONA,TRUE,,,,,,430132.373,4582411.021,41.3901971,2.164302557
?99400601649,"Zona de Càrrega i Descàrrega * C Marina, 238",197302,C Marina,238,6,la Sagrada Família,2,Eixample,8013,BARCELONA,TRUE,,,,,,431215.3732,4583769.701,41.40252765,2.177100858
?99400600856,"Zona de Càrrega i Descàrrega * Av Pau Casals, 3",143507,Av Pau Casals,3,26,Sant Gervasi - Galvany,5,Sarrià-Sant Gervasi,8021,BARCELONA,TRUE,,,,,,428367.3701,4582760.299,41.39318766,2.143152013
?99400600857,"Zona de Càrrega i Descàrrega * C Espronceda, 17",115603,C Espronceda,17,68,el Poblenou,10,Sant Martí,8005,BARCELONA,TRUE,,,,,,433853.3476,4583710.737,41.40221794,2.208663541
?99400600868,"Zona de Càrrega i Descàrrega * C Marquès de Sentmenat, 97",199909,C Marquès de Sentmenat,97,19,les Corts,4,Les Corts,8029,BARCELONA,TRUE,,,,,,428249.8814,4581898.846,41.38541841,2.141848839
?99400597494,"Punt d'Ancoratge de Bicicletes * C Súria, 9",329108,C Súria,9,16,la Bordeta,3,Sants-Montjuïc,8014,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,427569.5944,4580198.786,41.37004566,2.133916469
?99400597495,"Punt d'Ancoratge de Bicicletes * C Doctor Ferran, 1",101700,C Doctor Ferran,1,21,Pedralbes,4,Les Corts,8034,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,426838.8821,4582248.877,41.38844391,2.124932497
?99400597499,"Punt d'Ancoratge de Bicicletes * C Gaspar Cassadó, 21",700969,C Gaspar Cassadó,21,23,Sarrià,5,Sarrià-Sant Gervasi,8017,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,425855.7843,4583601.913,41.40054006,2.113009521
?99400597507,"Punt d'Ancoratge de Bicicletes * C Gelabert, 1",142708,C Gelabert,1,19,les Corts,4,Les Corts,8029,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,428229.8606,4582107.949,41.38729994,2.141584639
?99400598020,"Punt d'Ancoratge de Bicicletes * C Mare de Déu del Remei, 24",230703,C Mare de Déu del Remei,24,11,el Poble-sec,3,Sants-Montjuïc,8004,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,429556.913,4580514.303,41.3730638,2.15764059
?99400598023,"Punt d'Ancoratge de Bicicletes * C Palma, 22",241801,C Palma,22,11,el Poble-sec,3,Sants-Montjuïc,8004,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,429753.6721,4580403.735,41.37208515,2.160006007
?99400598024,"Punt d'Ancoratge de Bicicletes * Av Drassanes, 13",140203,Av Drassanes,13,1,el Raval,1,Ciutat Vella,8001,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,430914.5317,4580872.437,41.3764071,2.173832563
?99400598028,"Punt d'Ancoratge de Bicicletes * Av República Argentina, 13",279600,Av República Argentina,13,27,el Putxet i el Farró,5,Sarrià-Sant Gervasi,8023,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,428802.5305,4584363.159,41.40766264,2.148168216
?99400598033,"Punt d'Ancoratge de Bicicletes * C Gavà, 39",142402,C Gavà,39,16,la Bordeta,3,Sants-Montjuïc,8014,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,428198.3053,4580281.105,41.37084341,2.141423691
?99400597708,"Punt d'Ancoratge de Bicicletes * C Marina, 178",197302,C Marina,178,5,el Fort Pienc,2,Eixample,8013,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,431591.4146,4583391.907,41.39915706,2.181641847
