Any,Id_aforament,Mes,Codi_tipus_dia,Desc_tipus_dia,Valor_IMD
2024,10015,6,4,dissabte,13426
2024,10015,6,5,diumenge,10518
2024,10015,7,1,dilluns,13876
2024,10015,7,2,laborables,14463
2024,10015,7,3,divendres,15497
2024,10015,7,4,dissabte,12870
2024,10015,7,5,diumenge,10516
2024,10015,8,1,dilluns,11115
2024,10015,8,2,laborables,11696
2024,10015,8,3,divendres,12397
2024,10015,8,4,dissabte,10602
2024,10015,8,5,diumenge,8647
2024,10015,9,1,dilluns,13633
2024,10015,9,2,laborables,14664
2024,10015,9,3,divendres,15551
2024,10015,9,4,dissabte,13416
2024,10015,9,5,diumenge,10084
2024,10015,10,1,dilluns,13899
2024,10015,10,2,laborables,14774
2024,10015,10,3,divendres,15813
2024,10015,10,4,dissabte,13128
2024,10015,10,5,diumenge,11223
2024,10015,11,1,dilluns,14189
2024,10015,11,2,laborables,14788
2024,10015,11,3,divendres,16383
2024,10015,11,4,dissabte,14896
2024,10015,11,5,diumenge,10507
2024,10015,12,1,dilluns,14489
2024,10015,12,2,laborables,14975
2024,10015,12,3,divendres,15576
2024,10015,12,4,dissabte,13496
2024,10015,12,5,diumenge,11010
2024,10017,1,1,dilluns,5961
2024,10017,1,2,laborables,6163
2024,10017,1,3,divendres,6236
2024,10017,1,4,dissabte,5079
2024,10017,1,5,diumenge,3631
2024,10017,2,1,dilluns,6263
2024,10017,2,2,laborables,6485
2024,10017,2,3,divendres,6553
2024,10017,2,4,dissabte,5495
2024,10017,2,5,diumenge,3949
2024,10017,3,1,dilluns,6053
2024,10017,3,2,laborables,6327
2024,10017,3,3,divendres,6529
2024,10017,3,4,dissabte,5040
2024,10017,3,5,diumenge,3631
2024,10017,4,1,dilluns,6428
2024,10017,4,2,laborables,6397
2024,10017,4,3,divendres,6364
2024,10017,4,4,dissabte,5214
2024,10017,4,5,diumenge,3935
2024,10017,5,1,dilluns,6330
2024,10017,5,2,laborables,6487
2024,10017,5,3,divendres,6582
2024,10017,5,4,dissabte,5206
2024,10017,5,5,diumenge,3806
2024,10017,6,1,dilluns,6078
2024,10017,6,2,laborables,6361
2024,10017,6,3,divendres,6357
2024,10017,6,4,dissabte,5049
2024,10017,6,5,diumenge,3696
2024,10017,7,1,dilluns,6504
2024,10017,7,2,laborables,6243
2024,10017,7,3,divendres,6213
2024,10017,7,4,dissabte,4714
2024,10017,7,5,diumenge,3596
2024,10017,8,1,dilluns,4780
2024,10017,8,2,laborables,4873
2024,10017,8,3,divendres,5007
2024,10017,8,4,dissabte,3970
2024,10017,8,5,diumenge,3163
2024,10017,9,1,dilluns,6051
2024,10017,9,2,laborables,6249
2024,10017,9,3,divendres,6497
2024,10017,9,4,dissabte,4866
2024,10017,9,5,diumenge,3603
2024,10017,10,1,dilluns,6387
2024,10017,10,2,laborables,6590
2024,10017,10,3,divendres,6527
2024,10017,10,4,dissabte,5261
2024,10017,10,5,diumenge,3990
2024,10017,11,1,dilluns,6159
2024,10017,11,2,laborables,6472
2024,10017,11,3,divendres,6625
2024,10017,11,4,dissabte,5346
2024,10017,11,5,diumenge,3779
2024,10017,12,1,dilluns,6286
2024,10017,12,2,laborables,6767
2024,10017,12,3,divendres,6530
2024,10017,12,4,dissabte,5199
2024,10017,12,5,diumenge,3988
2024,10018,1,1,dilluns,5519
2024,10018,1,2,laborables,5711
2024,10018,1,3,divendres,5962
2024,10018,1,4,dissabte,5584
2024,10018,1,5,diumenge,4219
2024,10018,2,1,dilluns,5626
2024,10018,2,2,laborables,5814
2024,10018,2,3,divendres,6372
2024,10018,2,4,dissabte,5931
2024,10018,2,5,diumenge,4585
2024,10018,3,1,dilluns,5571
2024,10018,3,2,laborables,5847
2024,10018,3,3,divendres,6334
2024,10018,3,4,dissabte,5465
2024,10018,3,5,diumenge,4290
2024,10018,4,1,dilluns,5685
2024,10018,4,2,laborables,5921
2024,10018,4,3,divendres,6387
2024,10018,4,4,dissabte,5834
2024,10018,4,5,diumenge,4411
2024,10018,5,1,dilluns,5712
2024,10018,5,2,laborables,5908
2024,10018,5,3,divendres,6423
2024,10018,5,4,dissabte,5507
2024,10018,5,5,diumenge,4260
2024,10018,6,1,dilluns,5740
2024,10018,6,2,laborables,5914
2024,10018,6,3,divendres,6489
2024,10018,6,4,dissabte,5592
2024,10018,6,5,diumenge,4035
2024,10018,7,1,dilluns,5379
2024,10018,7,2,laborables,5525
2024,10018,7,3,divendres,5800
2024,10018,7,4,dissabte,4997
2024,10018,7,5,diumenge,3844
2024,10018,8,1,dilluns,4759
2024,10018,8,2,laborables,4795
2024,10018,8,3,divendres,4993
2024,10018,8,4,dissabte,4539
2024,10018,8,5,diumenge,3369
2024,10018,9,1,dilluns,5582
2024,10018,9,2,laborables,5883
2024,10018,9,3,divendres,6246
2024,10018,9,4,dissabte,5370
2024,10018,9,5,diumenge,4076
2024,10018,10,1,dilluns,5686
2024,10018,10,2,laborables,5897
2024,10018,10,3,divendres,6417
2024,10018,10,4,dissabte,5683
2024,10018,10,5,diumenge,4503
2024,10018,11,1,dilluns,5506
2024,10018,11,2,laborables,5907
2024,10018,11,3,divendres,6347
2024,10018,11,4,dissabte,5823
2024,10018,11,5,diumenge,4342
2024,10018,12,1,dilluns,6017
2024,10018,12,2,laborables,6153
2024,10018,12,3,divendres,6223
2024,10018,12,4,dissabte,5554
2024,10018,12,5,diumenge,4539
2024,10019,1,1,dilluns,5433
2024,10019,1,2,laborables,5567
2024,10019,1,3,divendres,5382
2024,10019,1,4,dissabte,3683
2024,10019,1,5,diumenge,2974
2024,10019,2,1,dilluns,5472
2024,10019,2,2,laborables,6006
2024,10019,2,3,divendres,5779
2024,10019,2,4,dissabte,4033
2024,10019,2,5,diumenge,3406
2024,10019,3,1,dilluns,5443
2024,10019,3,2,laborables,5800
2024,10019,3,3,divendres,5845
2024,10019,3,4,dissabte,3812
2024,10019,3,5,diumenge,3169
2024,10019,4,1,dilluns,5983
2024,10019,4,2,laborables,6374
2024,10019,4,3,divendres,6357
2024,10019,4,4,dissabte,4370
2024,10019,4,5,diumenge,3481
2024,10019,5,1,dilluns,6257
2024,10019,5,2,laborables,6593
2024,10019,5,3,divendres,6740
2024,10019,5,4,dissabte,4758
2024,10019,5,5,diumenge,4036
2024,10019,6,1,dilluns,6178
2024,10019,6,2,laborables,6532
2024,10019,6,3,divendres,6352
2024,10019,6,4,dissabte,4505
2024,10019,6,5,diumenge,3972
2024,10019,7,1,dilluns,5187
2024,10019,7,2,laborables,5620
2024,10019,7,3,divendres,5519
2024,10019,7,4,dissabte,3870
2024,10019,7,5,diumenge,3689
2024,10019,8,1,dilluns,4478
2024,10019,8,2,laborables,4772
2024,10019,8,3,divendres,4892
2024,10019,8,4,dissabte,3363
2024,10019,8,5,diumenge,2953
2024,10019,9,1,dilluns,5657
2024,10019,9,2,laborables,6043
2024,10019,9,3,divendres,6231
2024,10019,9,4,dissabte,4450
2024,10019,9,5,diumenge,3737
2024,10019,10,1,dilluns,5555
2024,10019,10,2,laborables,5846
2024,10019,10,3,divendres,5859
2024,10019,10,4,dissabte,4160
2024,10019,10,5,diumenge,3773
2024,10019,11,1,dilluns,4769
2024,10019,11,2,laborables,6045
2024,10019,11,3,divendres,991
2024,10019,11,4,dissabte,3472
2024,10019,11,5,diumenge,3799
2024,10019,12,1,dilluns,Mesura no disponible
2024,10019,12,2,laborables,Mesura no disponible
2024,10019,12,3,divendres,Mesura no disponible
2024,10019,12,4,dissabte,Mesura no disponible
2024,10019,12,5,diumenge,Mesura no disponible
2024,1002,1,1,dilluns,Mesura no disponible
2024,1002,1,2,laborables,Mesura no disponible
2024,1002,1,3,divendres,Mesura no disponible
2024,1002,1,4,dissabte,Mesura no disponible
2024,1002,1,5,diumenge,Mesura no disponible
2024,1002,2,1,dilluns,Mesura no disponible
2024,1002,2,2,laborables,Mesura no disponible
2024,1002,2,3,divendres,Mesura no disponible
2024,1002,2,4,dissabte,Mesura no disponible
2024,1002,2,5,diumenge,Mesura no disponible
2024,1002,3,1,dilluns,Mesura no disponible
2024,1002,3,2,laborables,Mesura no disponible
2024,1002,3,3,divendres,Mesura no disponible
2024,1002,3,4,dissabte,Mesura no disponible
2024,1002,3,5,diumenge,Mesura no disponible
2024,1002,4,1,dilluns,14870
2024,1002,4,2,laborables,15242
2024,1002,4,3,divendres,16340
2024,1002,4,4,dissabte,12944
2024,1002,4,5,diumenge,10968
2024,1002,5,1,dilluns,14373
2024,1002,5,2,laborables,15645
2024,1002,5,3,divendres,15396
2024,1002,5,4,dissabte,12698
2024,1002,5,5,diumenge,10255
2024,1002,6,1,dilluns,11447
2024,1002,6,2,laborables,14183
2024,1002,6,3,divendres,14165
2024,1002,6,4,dissabte,11106
2024,1002,6,5,diumenge,9602
2024,1002,7,1,dilluns,14840
2024,1002,7,2,laborables,15740
2024,1002,7,3,divendres,15705
2024,1002,7,4,dissabte,11016
2024,1002,7,5,diumenge,10520
2024,1002,8,1,dilluns,Mesura no disponible
2024,1002,8,2,laborables,Mesura no disponible
2024,1002,8,3,divendres,Mesura no disponible
2024,1002,8,4,dissabte,Mesura no disponible
2024,1002,8,5,diumenge,Mesura no disponible
2024,1002,9,1,dilluns,Mesura no disponible
2024,1002,9,2,laborables,Mesura no disponible
2024,1002,9,3,divendres,Mesura no disponible
2024,1002,9,4,dissabte,Mesura no disponible
2024,1002,9,5,diumenge,Mesura no disponible
2024,1002,10,1,dilluns,Mesura no disponible
2024,1002,10,2,laborables,Mesura no disponible
2024,1002,10,3,divendres,Mesura no disponible
2024,1002,10,4,dissabte,Mesura no disponible
2024,1002,10,5,diumenge,Mesura no disponible
2024,1002,11,1,dilluns,Mesura no disponible
2024,1002,11,2,laborables,Mesura no disponible
2024,1002,11,3,divendres,Mesura no disponible
2024,1002,11,4,dissabte,Mesura no disponible
2024,1002,11,5,diumenge,Mesura no disponible
2024,1002,12,1,dilluns,Mesura no disponible
2024,1002,12,2,laborables,Mesura no disponible
2024,1002,12,3,divendres,Mesura no disponible
2024,1002,12,4,dissabte,Mesura no disponible
2024,1002,12,5,diumenge,Mesura no disponible
2024,10031,1,1,dilluns,Mesura no disponible
2024,10031,1,2,laborables,Mesura no disponible
2024,10031,1,3,divendres,Mesura no disponible
2024,10031,1,4,dissabte,Mesura no disponible
2024,10031,1,5,diumenge,Mesura no disponible
2024,10031,2,1,dilluns,Mesura no disponible
2024,10031,2,2,laborables,Mesura no disponible
2024,10031,2,3,divendres,Mesura no disponible
2024,10031,2,4,dissabte,Mesura no disponible
2024,10031,2,5,diumenge,Mesura no disponible
2024,10031,3,1,dilluns,Mesura no disponible
2024,10031,3,2,laborables,Mesura no disponible
2024,10031,3,3,divendres,Mesura no disponible
2024,10031,3,4,dissabte,Mesura no disponible
2024,10031,3,5,diumenge,Mesura no disponible
2024,10031,4,1,dilluns,Mesura no disponible
2024,10031,4,2,laborables,Mesura no disponible
2024,10031,4,3,divendres,Mesura no disponible
2024,10031,4,4,dissabte,Mesura no disponible
2024,10031,4,5,diumenge,Mesura no disponible
2024,10031,5,1,dilluns,Mesura no disponible
2024,10031,5,2,laborables,Mesura no disponible
2024,10031,5,3,divendres,Mesura no disponible
2024,10031,5,4,dissabte,Mesura no disponible
2024,10031,5,5,diumenge,Mesura no disponible
2024,10031,6,1,dilluns,Mesura no disponible
2024,10031,6,2,laborables,Mesura no disponible
2024,10031,6,3,divendres,Mesura no disponible
2024,10031,6,4,dissabte,Mesura no disponible
2024,10031,6,5,diumenge,Mesura no disponible
2024,10031,7,1,dilluns,Mesura no disponible
2024,10031,7,2,laborables,Mesura no disponible
2024,10031,7,3,divendres,Mesura no disponible
2024,10031,7,4,dissabte,Mesura no disponible
2024,10031,7,5,diumenge,Mesura no disponible
2024,10031,8,1,dilluns,4256
2024,10031,8,2,laborables,4422
2024,10031,8,3,divendres,4334
2024,10031,8,4,dissabte,2578
2024,10031,8,5,diumenge,1934
2024,10031,9,1,dilluns,5572
2024,10031,9,2,laborables,5886
2024,10031,9,3,divendres,5860
2024,10031,9,4,dissabte,3381
2024,10031,9,5,diumenge,2455
2024,10031,10,1,dilluns,6132
2024,10031,10,2,laborables,6307
2024,10031,10,3,divendres,6243
2024,10031,10,4,dissabte,3954
2024,10031,10,5,diumenge,3016
2024,10031,11,1,dilluns,5855
2024,10031,11,2,laborables,6160
2024,10031,11,3,divendres,6226
2024,10031,11,4,dissabte,3761
2024,10031,11,5,diumenge,2682
2024,10031,12,1,dilluns,5755
2024,10031,12,2,laborables,5932
2024,10031,12,3,divendres,5690
2024,10031,12,4,dissabte,3508
2024,10031,12,5,diumenge,2669
2024,10032,1,1,dilluns,Mesura no disponible
2024,10032,1,2,laborables,Mesura no disponible
2024,10032,1,3,divendres,Mesura no disponible
2024,10032,1,4,dissabte,Mesura no disponible
2024,10032,1,5,diumenge,Mesura no disponible
2024,10032,2,1,dilluns,Mesura no disponible
2024,10032,2,2,laborables,Mesura no disponible
2024,10032,2,3,divendres,Mesura no disponible
2024,10032,2,4,dissabte,Mesura no disponible
2024,10032,2,5,diumenge,Mesura no disponible
2024,10032,3,1,dilluns,Mesura no disponible
2024,10032,3,2,laborables,Mesura no disponible
2024,10032,3,3,divendres,Mesura no disponible
2024,10032,3,4,dissabte,Mesura no disponible
2024,10032,3,5,diumenge,Mesura no disponible
2024,10032,4,1,dilluns,Mesura no disponible
2024,10032,4,2,laborables,Mesura no disponible
2024,10032,4,3,divendres,Mesura no disponible
2024,10032,4,4,dissabte,Mesura no disponible
2024,10032,4,5,diumenge,Mesura no disponible
2024,10032,5,1,dilluns,Mesura no disponible
2024,10032,5,2,laborables,Mesura no disponible
2024,10032,5,3,divendres,Mesura no disponible
2024,10032,5,4,dissabte,Mesura no disponible
2024,10032,5,5,diumenge,Mesura no disponible
2024,10032,6,1,dilluns,Mesura no disponible
2024,10032,6,2,laborables,Mesura no disponible
2024,10032,6,3,divendres,Mesura no disponible
2024,10032,6,4,dissabte,Mesura no disponible
2024,10032,6,5,diumenge,Mesura no disponible
2024,10032,7,1,dilluns,Mesura no disponible
2024,10032,7,2,laborables,Mesura no disponible
2024,10032,7,3,divendres,Mesura no disponible
2024,10032,7,4,dissabte,Mesura no disponible
2024,10032,7,5,diumenge,Mesura no disponible
2024,10032,8,1,dilluns,6391
2024,10032,8,2,laborables,6749
2024,10032,8,3,divendres,6682
2024,10032,8,4,dissabte,4295
2024,10032,8,5,diumenge,2861
2024,10032,9,1,dilluns,8210
2024,10032,9,2,laborables,8552
2024,10032,9,3,divendres,9100
2024,10032,9,4,dissabte,5060
2024,10032,9,5,diumenge,3492
2024,10032,10,1,dilluns,9430
2024,10032,10,2,laborables,9772
2024,10032,10,3,divendres,9959
2024,10032,10,4,dissabte,5996
2024,10032,10,5,diumenge,4383
2024,10032,11,1,dilluns,8901
2024,10032,11,2,laborables,9318
2024,10032,11,3,divendres,9653
2024,10032,11,4,dissabte,5595
2024,10032,11,5,diumenge,3879
2024,10032,12,1,dilluns,8658
2024,10032,12,2,laborables,8979
2024,10032,12,3,divendres,8614
2024,10032,12,4,dissabte,5329
2024,10032,12,5,diumenge,3912
2024,1005,1,1,dilluns,Mesura no disponible
2024,1005,1,2,laborables,Mesura no disponible
2024,1005,1,3,divendres,Mesura no disponible
2024,1005,1,4,dissabte,Mesura no disponible
2024,1005,1,5,diumenge,Mesura no disponible
2024,1005,2,1,dilluns,Mesura no disponible
2024,1005,2,2,laborables,Mesura no disponible
2024,1005,2,3,divendres,Mesura no disponible
2024,1005,2,4,dissabte,Mesura no disponible
2024,1005,2,5,diumenge,Mesura no disponible
2024,1005,3,1,dilluns,Mesura no disponible
2024,1005,3,2,laborables,Mesura no disponible
2024,1005,3,3,divendres,Mesura no disponible
2024,1005,3,4,dissabte,Mesura no disponible
2024,1005,3,5,diumenge,Mesura no disponible
2024,1005,4,1,dilluns,14808
2024,1005,4,2,laborables,15480
2024,1005,4,3,divendres,16009
2024,1005,4,4,dissabte,12930
2024,1005,4,5,diumenge,10095
2024,1005,5,1,dilluns,15155
2024,1005,5,2,laborables,15834
2024,1005,5,3,divendres,16239
2024,1005,5,4,dissabte,12800
2024,1005,5,5,diumenge,9396
2024,1005,6,1,dilluns,15710
2024,1005,6,2,laborables,16110
2024,1005,6,3,divendres,16335
2024,1005,6,4,dissabte,12465
2024,1005,6,5,diumenge,9842
2024,1005,7,1,dilluns,15267
2024,1005,7,2,laborables,15767
2024,1005,7,3,divendres,15654
2024,1005,7,4,dissabte,11440
2024,1005,7,5,diumenge,9275
2024,1005,8,1,dilluns,Mesura no disponible
2024,1005,8,2,laborables,Mesura no disponible
2024,1005,8,3,divendres,Mesura no disponible
2024,1005,8,4,dissabte,Mesura no disponible
2024,1005,8,5,diumenge,Mesura no disponible
2024,1005,9,1,dilluns,Mesura no disponible
2024,1005,9,2,laborables,Mesura no disponible
2024,1005,9,3,divendres,Mesura no disponible
2024,1005,9,4,dissabte,Mesura no disponible
2024,1005,9,5,diumenge,Mesura no disponible
2024,1005,10,1,dilluns,Mesura no disponible
2024,1005,10,2,laborables,Mesura no disponible
2024,1005,10,3,divendres,Mesura no disponible
2024,1005,10,4,dissabte,Mesura no disponible
2024,1005,10,5,diumenge,Mesura no disponible
2024,1005,11,1,dilluns,Mesura no disponible
2024,1005,11,2,laborables,Mesura no disponible
2024,1005,11,3,divendres,Mesura no disponible
2024,1005,11,4,dissabte,Mesura no disponible
2024,1005,11,5,diumenge,Mesura no disponible
2024,1005,12,1,dilluns,Mesura no disponible
2024,1005,12,2,laborables,Mesura no disponible
2024,1005,12,3,divendres,Mesura no disponible
2024,1005,12,4,dissabte,Mesura no disponible
2024,1005,12,5,diumenge,Mesura no disponible
2024,1006,1,1,dilluns,19012
2024,1006,1,2,laborables,19984
2024,1006,1,3,divendres,20489
2024,1006,1,4,dissabte,17007
2024,1006,1,5,diumenge,13556
2024,1006,2,1,dilluns,20732
2024,1006,2,2,laborables,20502
2024,1006,2,3,divendres,21594
2024,1006,2,4,dissabte,16386
2024,1006,2,5,diumenge,14614
2024,1006,3,1,dilluns,19798
2024,1006,3,2,laborables,20483
2024,1006,3,3,divendres,21839
2024,1006,3,4,dissabte,15933
2024,1006,3,5,diumenge,13076
2024,1006,4,1,dilluns,20326
2024,1006,4,2,laborables,21459
2024,1006,4,3,divendres,22410
2024,1006,4,4,dissabte,17503
2024,1006,4,5,diumenge,14718
2024,1006,5,1,dilluns,21236
2024,1006,5,2,laborables,21585
2024,1006,5,3,divendres,22402
2024,1006,5,4,dissabte,17380
2024,1006,5,5,diumenge,14819
2024,1006,6,1,dilluns,21295
2024,1006,6,2,laborables,21655
2024,1006,6,3,divendres,22655
2024,1006,6,4,dissabte,16673
2024,1006,6,5,diumenge,14962
2024,1006,7,1,dilluns,21473
2024,1006,7,2,laborables,21987
2024,1006,7,3,divendres,22253
2024,1006,7,4,dissabte,15477
2024,1006,7,5,diumenge,14980
2024,1006,8,1,dilluns,Mesura no disponible
2024,1006,8,2,laborables,Mesura no disponible
2024,1006,8,3,divendres,Mesura no disponible
2024,1006,8,4,dissabte,Mesura no disponible
2024,1006,8,5,diumenge,Mesura no disponible
2024,1006,9,1,dilluns,Mesura no disponible
2024,1006,9,2,laborables,Mesura no disponible
2024,1006,9,3,divendres,Mesura no disponible
2024,1006,9,4,dissabte,Mesura no disponible
2024,1006,9,5,diumenge,Mesura no disponible
2024,1006,10,1,dilluns,Mesura no disponible
2024,1006,10,2,laborables,Mesura no disponible
2024,1006,10,3,divendres,Mesura no disponible
2024,1006,10,4,dissabte,Mesura no disponible
2024,1006,10,5,diumenge,Mesura no disponible
2024,1006,11,1,dilluns,Mesura no disponible
2024,1006,11,2,laborables,Mesura no disponible
2024,1006,11,3,divendres,Mesura no disponible
2024,1006,11,4,dissabte,Mesura no disponible
2024,1006,11,5,diumenge,Mesura no disponible
2024,1006,12,1,dilluns,Mesura no disponible
2024,1006,12,2,laborables,Mesura no disponible
2024,1006,12,3,divendres,Mesura no disponible
2024,1006,12,4,dissabte,Mesura no disponible
2024,1006,12,5,diumenge,Mesura no disponible
2024,1007,1,1,dilluns,34561
2024,1007,1,2,laborables,35468
2024,1007,1,3,divendres,35832
2024,1007,1,4,dissabte,29413
2024,1007,1,5,diumenge,21113
2024,1007,2,1,dilluns,36290
2024,1007,2,2,laborables,36560
2024,1007,2,3,divendres,38847
2024,1007,2,4,dissabte,29822
2024,1007,2,5,diumenge,22897
2024,1007,3,1,dilluns,35481
2024,1007,3,2,laborables,36744
2024,1007,3,3,divendres,38877
2024,1007,3,4,dissabte,28359
2024,1007,3,5,diumenge,21482
2024,1007,4,1,dilluns,37288
2024,1007,4,2,laborables,38423
2024,1007,4,3,divendres,40126
2024,1007,4,4,dissabte,31508
2024,1007,4,5,diumenge,22219
2024,1007,5,1,dilluns,37849
2024,1007,5,2,laborables,38619
2024,1007,5,3,divendres,39386
2024,1007,5,4,dissabte,30853
2024,1007,5,5,diumenge,22503
2024,1007,6,1,dilluns,37495
2024,1007,6,2,laborables,38483
2024,1007,6,3,divendres,39389
2024,1007,6,4,dissabte,29876
2024,1007,6,5,diumenge,22122
2024,1007,7,1,dilluns,36357
2024,1007,7,2,laborables,37764
2024,1007,7,3,divendres,38045
2024,1007,7,4,dissabte,27275
2024,1007,7,5,diumenge,21644
2024,1007,8,1,dilluns,Mesura no disponible
2024,1007,8,2,laborables,Mesura no disponible
2024,1007,8,3,divendres,Mesura no disponible
2024,1007,8,4,dissabte,Mesura no disponible
2024,1007,8,5,diumenge,Mesura no disponible
2024,1007,9,1,dilluns,Mesura no disponible
2024,1007,9,2,laborables,Mesura no disponible
2024,1007,9,3,divendres,Mesura no disponible
2024,1007,9,4,dissabte,Mesura no disponible
2024,1007,9,5,diumenge,Mesura no disponible
2024,1007,10,1,dilluns,Mesura no disponible
2024,1007,10,2,laborables,Mesura no disponible
2024,1007,10,3,divendres,Mesura no disponible
2024,1007,10,4,dissabte,Mesura no disponible
2024,1007,10,5,diumenge,Mesura no disponible
2024,1007,11,1,dilluns,Mesura no disponible
2024,1007,11,2,laborables,Mesura no disponible
2024,1007,11,3,divendres,Mesura no disponible
2024,1007,11,4,dissabte,Mesura no disponible
2024,1007,11,5,diumenge,Mesura no disponible
2024,1007,12,1,dilluns,Mesura no disponible
2024,1007,12,2,laborables,Mesura no disponible
2024,1007,12,3,divendres,Mesura no disponible
2024,1007,12,4,dissabte,Mesura no disponible
2024,1007,12,5,diumenge,Mesura no disponible
2024,1008,1,1,dilluns,8550
2024,1008,1,2,laborables,8778
2024,1008,1,3,divendres,8458
2024,1008,1,4,dissabte,5823
2024,1008,1,5,diumenge,4404
2024,1008,2,1,dilluns,8607
2024,1008,2,2,laborables,8862
2024,1008,2,3,divendres,8760
2024,1008,2,4,dissabte,5802
2024,1008,2,5,diumenge,4392
2024,1008,3,1,dilluns,8204
2024,1008,3,2,laborables,8340
2024,1008,3,3,divendres,8547
2024,1008,3,4,dissabte,5319
2024,1008,3,5,diumenge,3894
2024,1008,4,1,dilluns,8690
2024,1008,4,2,laborables,8875
2024,1008,4,3,divendres,8778
2024,1008,4,4,dissabte,5857
2024,1008,4,5,diumenge,4378
2024,1008,5,1,dilluns,8343
2024,1008,5,2,laborables,8848
2024,1008,5,3,divendres,8466
2024,1008,5,4,dissabte,5550
2024,1008,5,5,diumenge,4343
2024,1008,6,1,dilluns,8522
2024,1008,6,2,laborables,8746
2024,1008,6,3,divendres,8120
2024,1008,6,4,dissabte,5247
2024,1008,6,5,diumenge,4240
2024,1008,7,1,dilluns,7327
2024,1008,7,2,laborables,7549
